id	date	title	url
27750	2011-12-27	На строительство новых детсадов в следующем году выделено 2,5 млн. грн.	https://nikvesti.com/news/None
27971	2012-01-07	100 самых влиятельных николаевцев	https://nikvesti.com/news/None
28113	2012-01-16	Игры очередного тура зимнего чемпионата Николаевской области по футболу прошли на снегу	https://nikvesti.com/news/None
28513	2012-02-06	Результаты воскресных матчей зимнего чемпионата Николаевской области по футболу	https://nikvesti.com/news/None
28627	2012-02-12	Зимний чемпионат Николаевской области по футболу. Результаты матчей	https://nikvesti.com/news/None
28659	2012-02-14	Истории любви николаевских политиков и чиновников	https://nikvesti.com/news/None
29132	2012-03-11	Греки привезли в Николаев частичку острова Тинос	https://nikvesti.com/news/None
29982	2012-04-13	Николаевский конкурс красоты с участием полуобнаженных 14-летних девушек грозит обернуться скандалом	https://nikvesti.com/news/None
30564	2012-05-07	«Регионалы» Круглов и Чайка открыли детскую площадку на Намыве	https://nikvesti.com/news/None
31558	2012-06-13	Очередное самоубийство в центре Николаева: мужчина бросился в реку с понтонного моста	https://nikvesti.com/news/None
32198	2012-07-05	Укрзалізниця: из Крыма нет пути назад	https://nikvesti.com/news/None
35075	2012-09-23	В Николаеве задержан авторитет по кличке «Наум», - СМИ	https://nikvesti.com/news/None
40657	2013-03-19	Воронов просил Дениса Жело не бороться с коррупцией от имени Координационного совета	https://nikvesti.com/news/None
40928	2013-03-29	Соседи пытались самостоятельно потушить пожар односельчанина на Николаевщине, но безуспешно	https://nikvesti.com/news/None
41411	2013-04-18	Николаев попрощался с Антонюком	https://nikvesti.com/news/None
42210	2013-05-16	Итоги 28 сессии Николаевского горсовета. ФОТОРЕПОРТАЖ	https://nikvesti.com/news/None
42850	2013-06-07	Управления культуры и молодежи не планируют никаких детских праздников накануне акции «Вставай, Украина!» в Николаеве	https://nikvesti.com/news/None
43073	2013-06-18	Планетарий в детском городке «Сказка» под вопросом. Депутатам городского совета жалко денег на его строительство	https://nikvesti.com/news/None
43678	2013-07-08	Три человека утонули на Николаевщине за прошедшую неделю	https://nikvesti.com/news/None
43813	2013-07-12	Виталий Воронов уволен с должности начальника горуправления молодежи Николаева	https://nikvesti.com/news/None
43999	2013-07-18	Новый начальник «молодежного управления» повез николаевцев на встречу с вице-премьером Вилкулом	https://nikvesti.com/news/None
44216	2013-07-25	После скандала в детсаде №83 депутаты горсовета проверили качество питания в 6 николевских садиках	https://nikvesti.com/news/None
44421	2013-08-02	Николаевская молодежь потребовала от городской власти не объединять управления молодежи и образования	https://nikvesti.com/news/None
44563	2013-08-08	Центр защиты животных не получил 100 тысяч из-за того, что исполком не согласовал решение с депутатами	https://nikvesti.com/news/None
44626	2013-08-10	Молодежь, которая спела для Воронова, выступит на сцене, где начинали лучшие украинские группы	https://nikvesti.com/news/None
44894	2013-08-20	Прозаседав 2 часа, «комиссия по гнилой морковке» так ничего и не решила	https://nikvesti.com/news/None
45026	2013-08-27	Студенческий президент Украины снова из Николаева	https://nikvesti.com/news/None
45061	2013-08-28	Проблему с «позвонишками» в Николаеве депутаты будут решать с помощью рабочей группы	https://nikvesti.com/news/None
45082	2013-08-29	Сессия горсовета не смогла поставить точку в работе депутатской комиссии «по гнилой морковке» в детсадах Николаева	https://nikvesti.com/news/None
45274	2013-09-05	Владельцы киосков «Позвони» так и не договорились с городскими властями. Их будки «снесут»	https://nikvesti.com/news/None
45378	2013-09-09	Городские власти со второй попытки выполнили поручение Коренюгина и «доработали» демонтаж «позвонишек»	https://nikvesti.com/news/None
45418	2013-09-11	Воронов призвал горсовет следовать наставлениям Круглова и «не работать по беспределу»	https://nikvesti.com/news/None
45443	2013-09-11	Депутаты хотят, чтоб в Николаеве было как минимум 10% социальной рекламы, которая прославляет город	https://nikvesti.com/news/None
45445	2013-09-12	Воронов убедил бюджетную комиссию, что нужно изучить, насколько эффективно работает исполком	https://nikvesti.com/news/None
45508	2013-09-13	Депутат Мостовой не хочет тратить 100 тысяч из бюджета Николаева на еще одну спортплощадку в парке «Победа»	https://nikvesti.com/news/None
45579	2013-09-17	Коренюгин "наградил" одного из организаторов Дня города должностью начальника управления молодежи	https://nikvesti.com/news/None
45587	2013-09-17	Владельцы «позвонишек» попытались «утереть нос» депутату Воронову знанием истории	https://nikvesti.com/news/None
45595	2013-09-18	Защищать николаевские киоски «Позвони» от сноса будет партия УДАР	https://nikvesti.com/news/None
45604	2013-09-18	Предприниматели собрали 14 тыс. подписей николаевцев в пользу «позвонишек»	https://nikvesti.com/news/None
45641	2013-09-19	«Это уже вчерашний день» - Женжеруха поддерживает снос киосков «Позвони»	https://nikvesti.com/news/None
45726	2013-09-23	Центр админуслуг решил возложить демонтаж «позвонишек» на плечи вице-мэра Васюкова	https://nikvesti.com/news/None
45734	2013-09-24	Владельцы киосков «Позвони» прошли молчаливым маршем, выражая протест демонтажу	https://nikvesti.com/news/None
45840	2013-09-27	С начала года в Николаеве демонтировали больше 100 незаконных торговых "будок"	https://nikvesti.com/news/None
45913	2013-09-30	Вице-мэр Васюков категорически не хочет упорядочивать "позвонишки" в Николаеве	https://nikvesti.com/news/None
45994	2013-10-03	Бюджетная комиссия не позволила вице-мэру Андриенко установить турникет, но дала полмиллиона на ремонт горисполкома	https://nikvesti.com/news/None
46036	2013-10-04	Депутатам представили «замену Агнянникова» и они дали ему 150 тысяч, чтоб погасить долги	https://nikvesti.com/news/None
46266	2013-10-14	Бондарь заверил бюджетную комиссию, что архитектуре срочно нужны деньги, чтоб детализировать 5% территории Николаева	https://nikvesti.com/news/None
46294	2013-10-15	Депутаты возмутились отписками чиновников горисполкома и считают, что им «плюют в лицо»	https://nikvesti.com/news/None
46349	2013-10-16	Депутаты просят рабочую группу, чтоб "под микроскопом" изучить плохую работу чиновников в Николаеве	https://nikvesti.com/news/None
46357	2013-10-17	Открылась сессия Николаевского городского совета	https://nikvesti.com/news/None
